,amino_acid,lipid,nucleotide,Angiogenesis,Antigen processing machinery,CD8 T effector,Cell cycle,Cell cycle regulators,DNA damage repair,DNA replication,EMT_1,EMT_2,EMT_3,Fanconi anemia,FGFR3-related genes,Homologous recombination,Immune checkpoint,Mismatch repair,Nucleotide excision repair,Pan-F-TBRS,WNT target
TCGA.DD.A1EL.01A.11R.A155.07,0.699758700978493,0.577482200153017,0.771520090351041,-0.327740152561903,0.437634360112261,-0.195268762120112,0.202987053623937,0.125483482253642,0.110009527455184,0.197361986433844,-0.00665136439685956,-0.365650029834724,-0.134716753949473,0.00185186516692302,-0.228783677766198,0.0617624782160776,-0.293035629080237,0.191015862273613,0.248010747626705,0.0641658760926885,0.175217624922779
TCGA.5R.AA1C.01A.11R.A41C.07,0.703285655929811,0.679439718654306,0.631692808330055,-0.389429117777234,0.464417145493973,0.0106191828993946,0.144841498812434,0.176706079317579,0.101563996173665,0.135454721936105,-0.0663231986282456,-0.288942312593425,-0.306763229746573,-0.00196778665482669,-0.23201339213007,0.00627700702410976,-0.295431370471455,0.14972777738847,0.231300466944184,0.0417018603367351,0.172356214934073
TCGA.DD.AAD8.01A.11R.A41C.07,0.766778816857272,0.707566129600722,0.677315527181508,-0.232390299936157,0.423056862698549,-0.0930334976927148,0.14814475470081,0.119889423488052,0.0656597690484672,0.126585038703341,0.230207907418068,-0.186244390065236,-0.247278499332153,-0.00678525655839804,-0.205341149294196,-0.00385277706652304,-0.284858859549339,0.13344764291109,0.211660056980355,0.188424233955592,0.126157654081316
TCGA.MR.A520.01A.11R.A266.07,0.810699615500752,0.935205399490934,0.829907155308494,-0.0350479551029023,0.362222566303725,-0.055297468552708,0.105221787440539,0.117631696547685,0.0776760426280228,0.0315534119443728,-0.0406121423277593,-0.279552235001759,-0.329243108249976,-0.036877068078086,-0.282021698285666,-0.0204269622421552,-0.2266743304036,0.0735088378552108,0.184727839083489,0.0803859536944113,0.0204429068972363
TCGA.G3.AAV5.01A.11R.A37K.07,0.76864736457707,0.63888545054865,0.835037111427298,-0.390385890105203,0.412919328995945,-0.266566395541802,0.159366438915755,0.181515632627828,0.130975791704549,0.128116792253033,0.0170825486804021,-0.296413797339402,-0.25052365496886,0.0200641149304352,-0.158440628941646,0.0384365493913995,-0.300691585265218,0.194683438542242,0.232626599399228,0.0966138012166835,0.153360156713569
TCGA.EP.A3JL.01A.11R.A213.07,0.788530061977271,0.674427170312172,0.823327651929682,0.0675695397271902,0.460088543997498,0.0950235072362649,0.150735504794698,0.125773779722377,0.0540857227691487,0.0795463709741606,0.194667552317446,-0.233093421847983,-0.122442515194811,-0.0737010564638357,-0.21460167479955,-0.0618277101959496,-0.244727099197902,0.0932125959787439,0.185339542864319,0.1646783574319,0.137525008605169
TCGA.DD.AADF.01A.11R.A41C.07,0.818219793574253,0.693028639651343,0.906819949890324,-0.234721870180162,0.467277407383899,0.0432803492862362,0.170687083268505,0.0712442756920529,0.11125971268212,0.204401626935238,0.0968046596280969,-0.292743725398457,-0.259419652388739,0.00357188833319381,-0.214423171404837,0.0364888997010592,-0.184261392755855,0.183594235444859,0.246691038251631,0.0222946416818812,0.0304404981730412
TCGA.XR.A8TC.01A.11R.A36F.07,0.745192193107496,0.709289850873364,0.521641538981482,-0.144242772706045,0.443021174774832,-0.18100162146335,0.146007506819414,0.118398771387915,0.0865132089681049,0.131063740620145,0.112092753447452,-0.188916510918997,-0.424082839194104,-0.0499293503261093,-0.123264723855982,-0.0668223241213861,-0.296486017496937,0.108493476285403,0.198457473359768,0.183696270372703,0.370494244672678
TCGA.ZP.A9D2.01A.11R.A38B.07,0.446560267132809,0.437845368620252,0.339977551402905,-0.293494489613104,0.450636423261337,-0.141737384502908,0.153115850807742,0.129572260265746,0.06033918204791,0.116271436171364,0.0821003725477812,-0.270911953918423,-0.156357673266101,-0.0197598552430794,-0.198431172722194,-0.003583159997572,-0.242326976667894,0.138813309625817,0.190444142750572,0.194629842421784,0.116692776460396
TCGA.ZP.A9CY.01A.11R.A38B.07,0.767122366157922,0.854699856802242,0.638542529931884,-0.00814089469800059,0.448265926817176,-0.0969737621882024,0.105713762538747,0.0586415215625977,0.0263343776791629,0.00499383980455311,0.137604053433455,-0.243020710344881,-0.211674635734668,-0.0972233680109845,-0.177949697871771,-0.0596866933606259,-0.294064235438423,0.0337053744902216,0.140754480947157,0.214040248984682,-0.0037912573863414
TCGA.ZS.A9CD.01A.11R.A37K.07,0.807168694371479,0.718628036235877,0.688772816428833,-0.00617642756041802,0.465330486613958,-0.0870181921639499,0.11488824610812,0.122943883907052,0.0270403940869817,0.0151554142037095,0.128439010510139,-0.158364166920789,-0.133321451238969,-0.079503564109011,-0.256914317646236,-0.0447734574902624,-0.295704797478062,0.0789606412224056,0.168056182295675,0.230356568448142,0.225664315446569
TCGA.CC.A3MC.01A.11R.A22L.07,0.709905690767947,0.674432125592659,0.896872044404456,-0.125985217232232,0.462067688631312,-0.181331832054678,0.18964558087943,0.102358008643649,0.0643493686822238,0.149528212638352,0.125599283041862,-0.17731117332006,-0.147655105704364,-0.00935425386165641,-0.282563099048337,-0.00371832832928323,-0.290210216678637,0.154793684061899,0.175845651696393,0.213288514626149,0.182465482013097
TCGA.LG.A9QC.01A.11R.A37K.07,0.64253561244106,0.752803298548734,0.412234488017582,-0.0782199260546786,0.47987040555195,-0.261986138617208,0.130324980589439,0.1034334999716,0.0860390704691861,0.10258933413785,0.0123351296042145,-0.150235075553741,-0.306249473602069,-0.0350609438913295,-0.278600919174566,-0.000283222326751341,-0.294637130118932,0.13334358261486,0.224987842716953,0.230157142953087,0.214416204983786
TCGA.CC.A8HU.01A.11R.A36F.07,0.751820915179864,0.613047096923362,0.539256959223749,-0.266006095683543,0.433638008995098,-0.232164345262405,0.22364904070599,0.0567725195614357,0.133858187184011,0.265815044808611,0.132400953405927,-0.190178426261512,-0.230626277200299,0.0580635697334135,-0.130722151550318,0.0793460671727834,-0.299324450232185,0.218170376233148,0.27967839527541,0.193345049659296,0.102568172784346
TCGA.DD.A11D.01A.11R.A131.07,0.736881702125377,0.909878029536211,0.615605560990918,-0.103372178215856,0.434889680701528,-0.15849663345402,0.102227657466082,0.0912246582138827,0.0370857624552763,0.0359645760685893,0.122147350244125,-0.278348410493618,-0.213580797286689,-0.0146501474152441,-0.200392771203931,-0.0261330047174633,-0.298465108211422,0.110468803723267,0.162120852296317,0.110947124975212,0.0920508190556917
TCGA.G3.A25Y.01A.11R.A16W.07,0.528262556448914,0.491942461209521,0.532665525295313,-0.081451883414874,0.470438452173149,-0.0707457688063144,0.198386229624838,0.171578715578343,0.0699236961746871,0.198334726637768,0.138243222503923,-0.215187527245265,-0.121912972523281,-0.0112362019848815,-0.0925419797078361,0.0140139738356656,-0.244964632906711,0.182876204926721,0.231721200863701,0.242133905406419,0.290233687561867
TCGA.K7.AAU7.01A.11R.A38B.07,0.476498510916647,0.472421816729473,0.44639175327756,-0.379177985691843,0.438180262969791,-0.10867728688415,0.183229503255758,0.179236577284986,0.0484870670376079,0.0773202258755207,0.241346224706539,-0.146284397367981,-0.0649567987852834,-0.0760901330863869,-0.137623733105932,0.0107413126167955,-0.237598825421205,0.0915829645308499,0.173509338164127,0.304403730739252,0.325259850184975
TCGA.DD.AAD1.01A.11R.A41C.07,0.48212581870628,0.618717924473809,0.212922703650187,0.157397724962354,0.448582990119706,0.0414704614902001,0.133929168916925,0.107635369120086,0.0184126541023245,0.0668699142057329,0.134529887608575,-0.147975347009837,-0.0512711910092018,-0.089238843941598,-0.133405444861504,-0.058927905109042,-0.157104599766489,0.0979559589578604,0.16169052552817,0.318235141964737,0.321061523021495
TCGA.DD.AACH.01A.11R.A41C.07,0.566890359312198,0.495255710315293,0.525613603661353,-0.0987172638485741,0.392005500908737,-0.152745824554431,0.220707496663887,0.0159981897774854,0.120337549364267,0.261898415437407,0.111237808176121,-0.270885485388024,-0.169054830036454,0.0599841988466362,-0.0863463028824757,0.0666791755158397,-0.242439715529852,0.270693022908932,0.263525979661889,0.159793923603955,0.26768051076553
TCGA.2V.A95S.01A.11R.A37K.07,0.507771774762206,0.449590605495621,0.533498068917852,-0.214500725515198,0.551948280554028,0.319446439651821,0.170629740903492,0.163693726020971,0.0801218182825296,0.137373152466394,0.0306828018978695,-0.276553108310122,-0.218897983615848,-0.0131476998992051,-0.148687764902551,0.0339684047567713,0.147158279235746,0.150623410822378,0.228735680792066,0.119460281060517,0.214712872016745
TCGA.RC.A7SH.01A.11R.A38B.07,0.523333222651886,0.493603604287618,0.490611878533266,-0.191475043070599,0.422540530821449,-0.230955088904422,0.144950371664651,0.0910594724313277,0.0764057867012469,0.0981966622102955,0.17632614261471,-0.219965933889581,-0.235453498541638,-0.013055125264926,-0.140895461323952,-0.0723829599604447,-0.295926143150077,0.0619286862546927,0.163828990257756,0.171367391110128,0.0549421475542737
TCGA.CC.A7IE.01A.21R.A38B.07,0.687203485675329,0.49151376524507,0.490237434641686,-0.0754308598115858,0.420903537377257,0.164807830890994,0.196538033811507,0.182857899893003,0.0731134037649785,0.117071122152725,0.139050134248752,-0.314535114105958,-0.0711287654162522,-0.0278711444451517,-0.106089118099848,-0.0659744339845542,-0.017010775650223,0.0851365804155077,0.20277139074158,0.178945211514421,0.334689022246039
TCGA.BC.A10Q.01A.11R.A131.07,0.169077435084346,0.3048998913422,0.174618314177337,-0.329354235849087,0.424175572860031,-0.258875665631103,0.167313348032468,0.131910573131241,0.0582238435179578,0.0382269118469503,0.280984506158678,-0.155662278255911,-0.160737789019113,-0.0402599034064528,0.130032414961331,-0.0474379345837056,-0.231225133029732,0.0963346231775366,0.173034619529906,0.257399145985031,0.368443919618457
TCGA.FV.A3R2.01A.11R.A22L.07,0.811151708974633,0.840041226688617,0.710370111002047,-0.18460996746024,0.42683351616106,-0.116212227486046,0.130399079686518,-0.00876781728048544,0.0558616374021594,0.0884434722233266,0.047759488789715,-0.196611647154457,-0.118907652402192,-0.0271733055532964,-0.230198057053848,-0.00657364393785363,-0.294532967449748,0.131460602654647,0.159317712785214,0.135120651338067,0.254919650069393
TCGA.RC.A7SB.01A.21R.A352.07,0.776891390152755,0.799998140050312,0.835878952318929,-0.188182361643805,0.422738289941437,-0.0609586415011826,0.140352499720995,0.10338583117813,0.0655082398514306,0.115530347316394,0.0360460995633974,-0.173732831121577,-0.132923462719177,-0.0533965618175121,-0.284913588068646,0.0065628304446557,-0.296577159832473,0.130770937444788,0.197958503005729,0.11087844931858,0.164853898130696
TCGA.5R.AAAM.01A.12R.A41C.07,0.790926471172774,0.863507566160845,0.637343356591444,0.0501133617147552,0.440616861198442,0.00308240862206692,0.11300871838041,0.0667676651755233,-0.00441329611134044,-0.0228246744032044,0.122167018231298,-0.0482246556881178,-0.132257467332853,-0.110797498878129,-0.229924687249062,-0.0689695721547441,-0.245121150070155,0.0358762564800718,0.135018224060722,0.2318615967269,0.231143969182573
TCGA.DD.AACX.01A.11R.A41C.07,0.736123210210577,0.657167570361288,0.685991014749132,-0.392071631825912,0.443965339253833,-0.081085890871861,0.170728859169949,0.112134709308043,0.0785848743941284,0.114207791671655,-0.0489703837288231,-0.369035316583185,-0.161627840542621,-0.00885040225626171,-0.187964918344271,-0.0362648579509729,-0.295327207802272,0.116157961365784,0.205465944034875,0.0700630553278237,0.186321482726173
TCGA.DD.AADQ.01A.11R.A41C.07,0.84200118499981,0.670357619411168,0.665779680116574,-0.145950108329701,0.514915702256625,-0.0545608671759981,0.106469026114586,0.148025923797912,0.0854351733160754,0.0806585600444786,0.0787328302868164,-0.294620664951095,-0.227116972728416,-0.0406551335084738,-0.280276971947135,-0.00269543859531366,-0.297137034179334,0.108512426400648,0.194232772336657,0.127312855027576,0.209257527350617
TCGA.DD.A1EI.01A.11R.A131.07,0.689258213430102,0.703179178593869,0.532345287498513,0.139172780478599,0.429750814072962,-0.190115311285211,0.150865392485221,0.0526988595718841,0.0386256620385661,0.107206556175516,0.0635996459804275,-0.133773712921633,-0.104001310226243,-0.0468029208958238,-0.175171794101659,0.00300311447895511,-0.290132094676749,0.120475473435994,0.186503630775249,0.219901062390189,0.218492709955547
TCGA.DD.AAEE.01A.11R.A41C.07,0.810655659822965,0.679737959558304,0.713686219147755,-0.0908117487401726,0.42064053138892,-0.0951492056057302,0.153082448327575,-0.0102523899395893,0.0740670064675824,0.126593472602747,0.0762488835688486,-0.20256639960138,-0.328561175591853,-0.00968028173036805,-0.169152729573567,-0.0138853657991981,-0.29502774012837,0.157633500808239,0.211996114471287,0.156024404538277,0.19467063204489
TCGA.GJ.A9DB.01A.11R.A37K.07,0.763077226076435,0.817677719578298,0.641090319614392,-0.302798570870693,0.383059514992612,-0.109063534005462,0.154308808185432,0.135286559136908,0.0474565614920555,0.0871276270116133,0.195291970269717,-0.105022745255498,-0.115673834635641,-0.0743610659346054,-0.258415421241757,-0.029811633618297,-0.243296901788831,0.0976484754332658,0.188299918416177,0.231862044437227,0.0688154245095894
TCGA.DD.A3A3.01A.11R.A22L.07,0.779365566405103,0.671870547460794,0.766029140288722,-0.187136921239422,0.419967492829725,-0.126687881886542,0.134872571319779,-0.0147429542342932,0.0515379934000466,0.0908861693827324,0.075714117128642,-0.290033652981505,-0.301624778716233,-0.049010134836857,-0.280570145839882,0.0071649679152627,-0.285770282904694,0.10665634452124,0.200236276287263,0.140931528875696,0.0229526274336749
TCGA.ED.A459.01A.11R.A266.07,0.635785583040644,0.7254234153259,0.515640751150278,-0.324891625056906,0.517995517991355,-0.207099124333125,0.175366664089685,0.0534001715641598,0.0580646229290446,0.130709713013136,0.146321504071477,-0.114304424069367,-0.166990176393688,-0.0407843919733097,-0.319683855604114,-0.0122497328750441,-0.283114134840517,0.15781645214184,0.17101521632144,0.144340787355973,0.265646003065459
TCGA.2Y.A9H5.01A.11R.A38B.07,0.581186255875696,0.666578186102214,0.293292657505019,-0.087358641277528,0.392881236413478,-0.116709740841856,0.133231141614744,0.0832539921235534,0.038433976360816,0.0269892157758352,0.247951173895967,-0.24746497664657,-0.0497338802449555,-0.0560325714068075,-0.114674870077207,-0.0845319387431825,-0.284806778214747,0.0803260897777836,0.160815113049485,0.231926340313082,0.21225600701989
TCGA.DD.AAE0.01A.11R.A41C.07,0.361273591319567,0.279988491732113,0.215796409502567,-0.241431250188312,0.427665539848466,-0.0102390289479434,0.194530382746174,0.0836766066835335,0.0915587864457482,0.141273055573331,0.178634839951435,-0.238035955150531,-0.119126361245644,-0.000189352484050573,0.151333750905666,0.0521147247287184,-0.294715252120819,0.127838885350145,0.206907875417271,0.227702883167784,0.135885892329589
TCGA.CC.A7IG.01A.11R.A33J.07,0.550295013732759,0.463165805045317,0.686282635722766,-0.196136951967325,0.405454835502185,-0.182988716220054,0.237186149325446,0.0364241842300859,0.121548329092443,0.262855411172007,-0.0151553004208517,-0.201902053753909,-0.200710899247366,0.0454382189615951,-0.107042888165612,0.0444368831301062,-0.166671963509912,0.217732497215939,0.264069619747591,0.130049086330733,0.0544802712332884
TCGA.DD.A73B.01A.12R.A32O.07,0.800271455062376,0.825778981632156,0.817664820531055,-0.210620321492708,0.462130712461385,-0.262498853944588,0.176447618564598,0.0751538676167416,0.13611313087194,0.222695806261111,0.0710222170786961,-0.269764627480485,-0.328224864836374,0.0462863912536007,-0.212246229449818,0.0601437089547453,-0.295118882463905,0.229024774516614,0.27294914531903,0.0843115013567127,0.00876032696520438
TCGA.CC.5264.01A.01R.A131.07,0.438608487527767,0.675491955135448,0.533774289104192,-0.39072759450805,0.415381367265437,-0.179460594574902,0.233505340417263,0.122467589658559,0.0947242425205508,0.207492060813753,0.242313892567665,-0.365025053819623,-0.106822978913877,0.0283698808747238,-0.153798990826245,0.0611306003386132,-0.288738918976421,0.20558902149761,0.225704865733182,0.0610461100269923,0.0835282570232686
TCGA.BC.A5W4.01A.11R.A28V.07,0.652482890914603,0.749606357641109,0.647803183330098,-0.23582574484506,0.38414246491798,-0.0461723607462472,0.125708634929738,0.0509881461661404,0.107778680205532,0.122915086973977,0.138224224382827,-0.289719167273432,-0.210430451396535,-0.0337474574403399,-0.280213016429979,-0.00565577986669414,-0.296616220833417,0.182703766099467,0.221614586776602,-0.00490714881592809,-0.122530821196762
TCGA.RC.A7SF.01A.11R.A352.07,0.747011266663685,0.785523689443576,0.840038277296071,-0.210279921023801,0.399134723359152,0.000636437618227595,0.144676198775491,0.0799030415624404,0.0987644458375895,0.139913229555626,0.0721747099884971,-0.228454649717733,-0.289574789317042,-0.0121181152505044,-0.152821754390218,0.0596577562554991,-0.297449522186884,0.151023931580276,0.213093648813635,0.172294213737602,0.14661455701772
TCGA.DD.A1EE.01A.11R.A131.07,0.716543511026269,0.741170705872599,0.54642656885561,-0.189635869378161,0.475611838332101,-0.216445196773073,0.148785421571683,0.210648011229253,0.082339944893313,0.0942205175304341,0.0963233801957529,-0.293692101698011,-0.306297452768917,-0.013389510672142,-0.214633817864092,-0.00428725640794909,-0.171874143212454,0.119189053848253,0.181927907945237,0.184094733527326,0.330038124623198
TCGA.BC.A3KG.01A.11R.A213.07,0.537991824623072,0.628345687208624,0.232875125375161,-0.32325891884968,0.39434052271836,-0.132378612219306,0.219634688574743,0.0817946746256001,0.157572833260674,0.28306926157171,0.0341863718934734,-0.359061741008873,-0.300175062001298,0.112463909309271,-0.0854991756507853,0.105284638185361,-0.280431946109044,0.254328596743425,0.306859939906624,0.118141795686443,0.15932838932259
TCGA.DD.A119.01A.11R.A131.07,0.891611374027068,0.710501202500149,0.818632744553237,-0.119471066961203,0.45333306892444,-0.109489675779749,0.128202779659657,0.117190756141409,0.0635310227120945,0.0785214657573646,0.190529344633134,-0.23517417968273,-0.166289656483746,-0.0415080251929202,-0.278781788201567,-0.0213806041873152,-0.244856857681215,0.11241625101898,0.191716767836286,0.152739585347362,0.166536776967413
TCGA.DD.AAEK.01A.11R.A41C.07,0.704661053380757,0.839568392318536,0.46616591650075,-0.0196246879544412,0.497341769245997,0.10659491065428,0.142099153966047,0.0850729814083554,0.0439662321529826,0.0487492473231488,0.0896465785935107,-0.159530389945788,-0.209738545513246,-0.058494982051446,-0.216413135822162,-0.0471843480040648,-0.241685235257844,0.089026384865109,0.144906692738044,0.189940787481613,0.248978592631038
TCGA.O8.A75V.01A.11R.A32O.07,0.732043205655975,0.760416662676008,0.677331836484433,-0.00459569648217915,0.464726615582277,-0.00806014899771729,0.134362078942144,0.117432116975604,0.0605604624668394,0.106298690525516,0.117451353339239,-0.234670329249356,-0.254532808211938,-0.066027654553915,-0.226933426992467,0.0129372421671407,-0.295157943464849,0.093576552425319,0.196697852082505,0.169253202474083,0.136890431564817
TCGA.ED.A7PZ.01A.11R.A33R.07,0.866869598697347,0.604427505178276,0.401767696654215,-0.265978749568759,0.413848281387942,-0.265803019387703,0.166715942240648,-0.0173071518263602,0.126434128848439,0.160264631729899,0.10752801560703,-0.202895990351153,-0.230004401397925,0.0142667914664039,-0.150100932534598,0.0450917596852214,-0.300886890269937,0.181782952071589,0.254923079003241,0.203870441224193,0.149156444838639
TCGA.ED.A97K.01A.21R.A38B.07,0.391852331520669,0.533021976654729,0.37018518243131,-0.261893493595158,0.464691974353272,-0.169252610226774,0.142585302078407,0.223338763843386,0.0428585251829687,0.0577592778363591,0.20235132528679,-0.139382478641438,-0.143593006260639,-0.0176561193423452,0.0213954165017838,-0.0570797933986225,-0.243883719349946,0.0597776552770003,0.142358820217266,0.275037779276125,0.232531418990021
TCGA.DD.A1EA.01A.11R.A131.07,0.738655299627255,0.750842339083876,0.398728144124264,-0.14321576634631,0.486455247176715,0.0820896566846449,0.146516639913412,0.138810685232852,0.0600960028493936,0.0326201624654735,-0.00827096201310573,-0.365975538175922,-0.115556431506262,-0.0534725351237514,-0.175198039989003,-0.0711818871794052,-0.294754313121763,0.0587322449550021,0.1576693760095,0.0668580566876021,0.267222848355315
TCGA.DD.A118.01A.11R.A131.07,0.662443399123922,0.643254860941681,0.248193357386439,0.0231085684086225,0.425613307011816,-0.261974744943267,0.110083177571478,0.0379319448039264,0.0294036636163769,0.0534752063121958,0.0776395307430673,-0.188610181733768,-0.193503102210232,-0.0532426975553989,0.0566606110485867,0.00968591821191116,-0.295665736477118,0.118104640395002,0.174364484001163,0.169731086888339,0.17903653130526
TCGA.DD.A4NG.01A.11R.A27V.07,0.561609363496719,0.791038477726231,0.529919104163101,-0.147667680453362,0.449074754878719,-0.0808931275912468,0.1382464720083,0.130083655832411,0.0332553695985268,0.0149502985766189,0.0704441476381598,-0.274989825186003,-0.130247982645732,-0.0595921520884854,-0.122333165981318,-0.0346211007580611,-0.29100445703116,0.0629639393773559,0.139120230311557,0.21838812640065,0.322170121230653
TCGA.DD.A4NJ.01A.11R.A27V.07,0.681156076842401,0.675945113141317,0.679615080397293,-0.272483517169528,0.4883218687576,-0.0794846201571381,0.190848575012148,0.11721238992663,0.0748801176876516,0.177807343721661,0.147170272607445,-0.24108022594273,-0.2208438213647,-0.0190671862401616,-0.277755639073914,-0.00533148743080785,-0.235280013257538,0.199372590298535,0.213043373804122,0.188241459388759,0.0788173330546983
TCGA.DD.AADG.01A.11R.A41C.07,0.772554943858798,0.757455616331301,0.351623100204639,-0.00865860314909311,0.416628875395649,-0.173136058334568,0.133928860701707,0.0896756480333539,0.0724360525416713,0.113293015436739,-0.0553876020638533,-0.173103306611857,-0.21072553020029,-0.0259738993189512,-0.234017462215802,-0.0175175741544778,-0.296915688507319,0.12683160456108,0.198522870395919,0.108276132890039,0.03915608790721
TCGA.K7.A6G5.01A.11R.A311.07,0.833313569887155,0.883528656102685,0.864774565095524,-0.157241312259408,0.485710530514495,0.0650870032937896,0.116842373497285,0.115319406292954,0.0366732200506784,0.0459332884067181,0.080624543721983,-0.274547435680292,-0.225697219277026,-0.0809162456908488,-0.162652975635476,-0.02970133596453,-0.293087710414829,0.0718484146814166,0.164480507247823,0.157083442771289,0.10890913927801
TCGA.BC.A10T.01A.11R.A131.07,0.824877222541573,0.700902253850073,0.829826667411524,0.113732691335827,0.426097851778095,-0.0928415123377793,0.147578151386623,0.170177379110913,0.0452944461280071,0.11637757146518,0.153681397998935,-0.108051715662379,-0.148985579290617,-0.0520297494775517,-0.231848116427615,-0.00863412842023798,-0.28717647893867,0.114040084679133,0.207027010472529,0.264437473170724,0.113924169664782
TCGA.HP.A5N0.01A.11R.A28V.07,0.738205409586374,0.77183203687158,0.535889938955823,0.185864304996033,0.446182382882963,-0.000173754241116568,0.0813504474809986,0.0735253771291881,0.0178639706633367,0.00253683374988018,0.2704891726932,-0.147067680334695,-0.0422326546027387,-0.0470042087874095,-0.285862839609998,-0.0767570617582909,-0.282437077490825,0.0500095690048863,0.16571841581723,0.280793996413154,0.142902372908044
TCGA.FV.A496.01A.11R.A266.07,0.678306746949168,0.783181598304622,0.611988567595473,-0.26529050409846,0.423997559985217,-0.264788982406885,0.112431006893084,0.0152523040639422,0.0890603847363914,0.13238116821026,0.0948633447650475,-0.280646028688978,-0.203723748248048,0.0276298231478143,-0.156671307655598,0.0158808518069531,-0.300457219259555,0.145583523969842,0.23713687202944,0.0662382812187041,0.142216928940113
TCGA.DD.AACV.01A.11R.A41C.07,0.773460649075103,0.777742109142287,0.656272136246051,-0.212649005547927,0.344079233461703,-0.156106592402227,0.239742233822886,0.101191820086067,0.138870428913389,0.235305275295633,0.168473149447402,-0.287809632919029,-0.277667517367505,0.0567754043174202,-0.231789610754487,0.08041046834319,-0.294767333455411,0.207710857237853,0.25275821559199,0.037887891849707,0.0152242122161809
TCGA.3K.AAZ8.01A.12R.A39D.07,0.838788115855721,0.756270751961524,0.579866990152661,-0.266053969887785,0.523448719083164,0.0172029959540652,0.113193005730175,0.0955475338731191,0.0900454023900438,0.100192649231504,0.0874234572537023,-0.294958426955821,-0.203604082789057,-0.0367706166275388,-0.189025971407243,0.027248673896119,-0.298491148878718,0.155883235605484,0.232175558059624,0.143147610629265,0.242636614285248
TCGA.UB.A7MF.01A.11R.A33J.07,0.785569409403615,0.633056422572948,0.49852384280444,-0.185903128413841,0.569962989138128,0.225160973006459,0.192621404731739,0.0676638207099549,0.114431869257401,0.227392972523535,0.107308063286049,-0.294723012487421,-0.329285936375649,0.0164373683601332,-0.167869547603986,0.0557190448001863,-0.0532122703504038,0.176490886143712,0.264111914724898,0.0734809236622223,0.110854221769567
TCGA.DD.A1EK.01A.11R.A213.07,0.716588956996792,0.871264420849621,0.448047126683087,-0.16988985609028,0.428659455371586,-0.103721320409046,0.112501983363913,0.0545933631044653,0.0136332123566108,0.0131483268271585,0.104844573942674,-0.124416297829516,-0.327062579216041,-0.0628455330973359,-0.117711758095942,-0.0649015775065434,-0.210757211267868,0.0397075399017022,0.125567171293247,0.190975353290807,0.0944336785894776
TCGA.DD.AAE6.01A.11R.A41C.07,0.816730962391148,0.698138665821382,0.851251964650595,-0.392299434761143,0.341118200670126,-0.265096611603313,0.190630878631617,0.0157406132684284,0.094162821034353,0.209859551351007,0.0834325439516358,-0.371418037640755,-0.259069564791146,0.0166695128789657,-0.0955153956741304,0.0421999728274231,-0.246401828104929,0.17200568094814,0.250136633215084,0.0445000962486112,-0.00688987218447384
TCGA.MI.A75C.01A.11R.A32O.07,0.810416018733692,0.637509915536165,0.878033248443578,-0.266190729734658,0.449601003253866,0.0181104947880731,0.140198546079538,0.169040031545328,0.0917143077792105,0.100683336986626,0.11201781092436,-0.294555603206728,-0.241281633570401,0.000744130638779242,-0.16616177078475,0.0538070545224907,-0.296603200499769,0.126760611956756,0.226039801652068,0.125682279174281,0.275259330498637
TCGA.DD.A3A4.01A.11R.A22L.07,0.968954011437116,0.734175819600096,0.844162742980127,0.0749718123334992,0.413324381977481,-0.268651437873147,0.107584225504015,0.0887087844500496,0.083477046474695,0.0610263739072132,0.00349323925104438,-0.280507478060037,-0.331253226893218,-0.037547190048928,-0.282512359612863,0.00431075047490986,-0.299871304245398,0.0955294053845328,0.197087543926628,0.134065755573414,0.24921697456524
TCGA.DD.A113.01A.11R.A131.07,0.760008132943855,0.673507607978986,0.689780242695742,-0.11944707046189,0.389966861517094,-0.0346989288917739,0.187639810290728,0.135383346289492,0.0874806098538671,0.168220479702016,0.181779630638119,-0.201144673017373,-0.180153587854617,0.000615086356175129,-0.166957894298305,0.0459860732749293,-0.28397347686128,0.22305463572064,0.228900030773348,0.17202446338572,0.195640892761604
TCGA.DD.AACE.01A.11R.A41C.07,0.676428120183494,0.759743386163109,0.344837338106784,0.0311527426418053,0.468941196018479,-0.0532449493635134,0.123867734149393,0.0666512636138198,0.0565030106891688,0.071224297437679,0.084456293193457,-0.164997134526028,-0.308371026156945,-0.00938074561313753,-0.202657446756519,-0.0340207922325443,-0.297931274531857,0.0959201503075784,0.154172827297497,0.169271786313095,0.108331952698128
TCGA.UB.A7MB.01A.11R.A33R.07,0.688070893497613,0.783445541646021,0.754037585145814,-0.302317725155894,0.392750949096699,-0.164833586317816,0.218973012539772,0.135225933874188,0.118187663217582,0.245997083821702,0.0604399736099623,-0.36347563411552,-0.277253900372568,0.0439772241830439,-0.32054708450865,0.0188831763881454,-0.285822364239286,0.217563790435764,0.22588086877826,0.101480835079809,0.206626889720606
TCGA.ED.A66X.01A.11R.A311.07,0.645803553199014,0.631850545282225,0.509403370655432,-0.10348085936177,0.399147311834084,-0.209825419236495,0.15812261968343,0.152369270207467,0.0239195044804775,0.0669536881182535,0.281093952178574,-0.0910125444588771,-0.0682609546867458,-0.0661343145225183,-0.11515945499124,-0.0600046715712213,-0.226359475604129,0.046892303077134,0.165360628928725,0.308981284391568,0.27217345345798
