,amino_acid,lipid,nucleotide,Activated B cell,Activated CD4 T cell,Activated CD8 T cell,Activated dendritic cell,CD56bright natural killer cell,CD56dim natural killer cell,Central memory CD4 T cell,Central memory CD8 T cell,Effector memeory CD4 T cell,Effector memeory CD8 T cell,Eosinophil,Gamma delta T cell,Immature  B cell,Immature dendritic cell,Macrophage,Mast cell,MDSC,Memory B cell,Monocyte,Natural killer cell,Natural killer T cell,Neutrophil,Plasmacytoid dendritic cell,Regulatory T cell,T follicular helper cell,Type 1 T helper cell,Type 17 T helper cell,Type 2 T helper cell
TCGA.DD.AADC.01A.11R.A41C.07,0.556482200154764,0.525329997281161,0.451259027309046,-0.278708705810701,0.0699075464483503,0.0910272413176785,0.12845711140541,0.208265060873308,0.401663180114287,0.300789331439232,0.278968839145591,-0.107788813481958,-0.0736820595745358,-0.200052749157845,0.208019530110435,-0.130846644292101,0.280357753034407,-0.0453424757009957,-0.0738927538210341,0.054873891973182,0.164319984321879,0.387972362717979,0.309897444917503,0.0346681863203755,-0.367481931972229,0.32517281275805,-0.143827850431384,0.0635135494405715,-0.0166663821154123,0.00771193156085692,0.0128673147158955
TCGA.DD.AAD6.01A.11R.A41C.07,0.636640619582681,0.648729089841463,0.722438666551461,-0.340055237598886,-0.00325654535123055,0.0943115779660456,0.172653888473626,0.225447322066903,0.304379869285957,0.263767368060858,0.278644899789493,-0.0941326666586955,-0.121610876907595,-0.186986880129377,0.192588689344331,-0.115389819493554,0.240855082082026,-0.0410445221253918,-0.134511037487917,0.0628931329486282,0.227145376488797,0.472260250100787,0.173295014065101,0.0432274109012072,-0.29132551743661,0.234697352576744,-0.127945208461387,0.0703879560861326,-0.0379180203593923,0.098121767957229,-0.0935208618383654
TCGA.DD.AACD.01A.11R.A41C.07,0.825276491087947,0.618017112901942,0.847888148922876,-0.208831648082226,0.0388712256920283,0.247531710112601,0.21786119366732,0.247055951583177,0.370693083123383,0.276740855044538,0.305636675154126,-0.127265724481929,0.136129317476986,-0.125875162389004,0.286075007990445,0.102683421220692,0.253776865631285,0.070580623008261,-0.0764819826078254,0.245477356055045,0.0737832773707441,0.415088386746912,0.31486591504566,0.116868532378828,-0.0153098775685007,0.331702343632736,0.0345790958267049,0.0440133924710937,0.0332545160439591,0.0156091750036609,-0.0863529337529998
TCGA.NI.A8LF.01A.11R.A36F.07,0.757381028343044,0.881438552665612,0.362382212696198,-0.332901681752997,-0.134591619038455,0.0898049387888263,0.138630689452748,0.186717518999215,0.404952530227485,0.291284904870297,0.307211676697162,-0.124002321261465,0.0945802123549001,-0.139416678526464,0.258343093345235,-0.102972169803735,0.280309790420306,0.0428191467206841,-0.160298975088461,0.0308455892503448,0.131771241024585,0.483202844318785,0.341610339090456,0.00104299052016006,-0.261033059755277,0.318700296849716,-0.0845025302022703,0.0761323755400582,0.00511737320506729,0.0925877852750249,-0.0505614837756741
TCGA.ZP.A9D4.01A.11R.A37K.07,0.734082194429572,0.73292676978795,0.435653077404572,-0.294375472963968,-0.167067685762296,0.0628675287174601,0.185182827552251,0.214132091825501,0.331774208179066,0.259896363653022,0.332577943012603,-0.128939887537483,0.0102129592590371,-0.317147632066518,0.220817930478123,-0.0437262984684367,0.276589375712965,-0.0628013915404339,-0.284435957889729,-0.0195652549191208,0.0781693677092732,0.433149815665407,0.307204638118605,0.0017170624038757,-0.239558355000617,0.238684419408574,-0.200370512108739,0.104961726898478,-0.00987554513250438,0.00406235760447535,-0.160139718251417
TCGA.DD.AAE7.01A.11R.A41C.07,0.828227239764605,0.708019711828521,0.546244740923679,-0.250460414820565,-0.0132232171167158,0.178503774110894,0.247247602990897,0.227649112100818,0.450009540075365,0.368510697810644,0.289413028160059,-0.0837148946219629,0.0611936006464019,-0.165581081312422,0.177020483251508,0.0389109076587518,0.300169279655158,-0.0154699803764538,-0.125756544994719,0.178152414909517,0.107230274735834,0.404952169486881,0.349050701009298,0.0334814144212311,-0.113210840451106,0.286287180735394,0.10627901381747,0.0501822963258807,0.0257030565509164,0.0332205850242879,-0.131410847685212
TCGA.DD.A39Z.01A.11R.A213.07,0.719717934969671,0.681150947030138,0.81065699388394,-0.331435085788954,-0.0560564197579345,0.136477626623284,0.141667205132465,0.214959284531529,0.392224758977996,0.289102594180666,0.28354004104948,-0.0826159178873382,-0.144650616206338,-0.173762616520824,0.228788096189031,-0.0645614942470837,0.259658911208461,-0.124153561935782,-0.159453078674005,-0.0279613242467418,-0.0307170173441871,0.422963480426344,0.285096643094357,-0.0480045491154749,-0.114196208538148,0.32675082542981,-0.159122344110046,0.00109176992758422,-0.0342427166761752,-9.38374359358787e-05,-0.132911062514679
TCGA.EP.A2KA.01A.11R.A180.07,0.587153562129637,0.458650225568428,0.737567137892209,-0.288650010649805,0.212271989476157,0.310065981275832,0.367501101397649,0.240061497141627,0.413170087233868,0.387057610917913,0.307558219157899,-0.0207082283972444,0.118646744904506,-0.108102562203728,0.204590797753135,0.0655039350875141,0.24376521008346,0.0828184114545906,-0.0861504168388215,0.327864907391531,0.00964113888859702,0.44833281214065,0.368307712462222,0.0944431798553121,-0.0842458387587069,0.327012179713066,0.129663786781168,0.0370123332790699,0.0378335559995034,0.0990483801464955,0.0171483849825248
TCGA.G3.A3CH.01A.11R.A22L.07,0.781060725575875,0.787851489399276,0.75482560735464,-0.24348094333106,-0.0611305236677663,0.150311776904193,0.238776782008348,0.238746019576062,0.447508010473398,0.304936431187192,0.303232660165835,-0.0590085155231566,0.0798485825603579,-0.285965767129369,0.209849913232648,0.0563853421802653,0.201878852502581,0.0700960658683773,-0.102541539389676,0.101467839070478,0.052844244986997,0.397867886089421,0.351338925977112,0.0337807502627625,-0.0397237303610876,0.355459731811125,-0.0204768792085502,0.0738167708433553,-0.0112489467313212,0.145671033952491,-0.0916016803654024
TCGA.DD.A3A9.01A.11R.A266.07,0.495293905874404,0.546382270139302,0.430967549914189,-0.254586777384107,-0.0186366911019072,0.210857871484246,0.178150844169857,0.229579698125427,0.441933903990601,0.344092706745356,0.317679880096516,-0.0529129037922809,0.0668995827024559,-0.194726377541195,0.158496401922923,-0.0513218676514594,0.25418513844893,-0.017877794041963,-0.111690907184424,0.237216491453752,0.0896658819962065,0.451577264585991,0.293360966824907,0.00547919456165442,-0.158564812605652,0.34701850246414,0.0203425433832919,0.0302918021648263,-0.00175121790142162,-0.0664276178245453,-0.131198328779232
TCGA.DD.AAC8.01A.11R.A41C.07,0.54398330366043,0.507817714144596,0.349370836645475,-0.273287980807054,-0.111232008550634,0.12919995172306,0.215394523361192,0.19259980311928,0.353653965171146,0.318897096610981,0.315688692637945,-0.105388420888794,0.0426975824480927,-0.244568539680229,0.219088038805519,-0.0304447942281125,0.231294745298877,-0.105302883653597,-0.193213655304441,0.108943199340684,-0.00122547094426927,0.433557387157164,0.224908041982916,0.0854791109974322,-0.330952467821386,0.329306220364131,0.0438205612987624,0.0889831450035056,-0.0113788054391575,-0.0738455256774905,-0.0905797477265866
TCGA.BC.A216.01A.11R.A155.07,0.662791658149513,0.628827150824435,0.499197068231082,-0.295118874309309,0.219910456169418,0.249527221044492,0.293522696389759,0.264193780584553,0.44868272805295,0.335029866671913,0.319019871236477,-0.0338195386988609,0.124954549148697,-0.315534360055981,0.209861656238173,-0.0761776434354935,0.276340013122763,0.020501278675891,-0.108026801841091,0.27421283734679,0.112646087018016,0.433295408139258,0.326687443741414,0.0751116564101409,-0.126679148803955,0.293557672545099,-0.200777747430274,0.0545989355515404,0.00491673636377669,0.0457370805355212,0.0345527410902743
TCGA.DD.AADV.01A.11R.A39D.07,0.850678678719504,0.709906412818757,0.524982667265553,-0.255336300585018,-0.068614163221751,0.0910429279113739,0.186752272951282,0.251164561427539,0.438073637209508,0.263283326090049,0.337098404422335,-0.145017560845556,0.0235667394300742,-0.242281314436364,0.223826459898576,-0.00395450711305699,0.256611441015702,0.0273330279646162,-0.136920569487348,0.0842217769497053,-0.0439274236711667,0.425784132103536,0.392129852963356,0.0606614268632084,-0.147763798489559,0.307599898835145,0.00979036556944315,0.0262248542614527,-0.00784863028140762,0.032011874087856,-0.136154325213997
TCGA.DD.AAE2.01A.11R.A41C.07,0.824973671721846,0.768003750542071,0.649252237128163,-0.25074138542533,-0.0281762750323316,0.176459501598805,0.19170586709455,0.227697292564882,0.417178209442553,0.336935708689805,0.330497961650918,-0.0780342809996987,0.0600316806162236,-0.24121377987236,0.249031209636357,0.044799870218996,0.239978351391998,0.018111661735292,-0.12224279698767,0.168447976707022,0.104632501720386,0.448355500951137,0.384016849121491,0.0179147724192507,-0.0995141894232828,0.334364676577594,0.0994515273808572,0.0716765845559188,0.0123089936502676,0.135687483709542,-0.178484244663643
TCGA.G3.AAV7.01A.11R.A38B.07,0.421313631963726,0.493942106633702,0.584844390070364,-0.32204263078519,0.17905897638847,0.0567974936947333,0.261730532958827,0.25347274783651,0.429705933173882,0.369231648309794,0.337593249980417,-0.035325493016842,0.116953297128889,-0.268102734888532,0.25377417905743,-0.00271665266536452,0.318562335978577,0.0755319386438788,-0.0996911241923417,0.211612230197699,0.0469541267282819,0.490029970978718,0.333063124640057,0.0920548660599966,-0.129583402252311,0.352961740631653,0.0955154987712618,0.135722356458798,-0.00705869939344023,0.0124371674612263,0.114693605532707
TCGA.CC.A9FU.01A.11R.A37K.07,0.562648596474407,0.513332907112716,0.414261727818816,-0.324646503610466,-0.0108434495130433,0.130583706232736,0.191411133904962,0.248808595628444,0.249147809161138,0.239463325730809,0.329840703246443,-0.102366876580455,-0.0800636833929555,-0.327076235192759,0.238199259695217,-0.0286339476187182,0.238494240927344,-0.0815451401060012,-0.0944737027882808,-0.0129756553967115,0.0640068149455475,0.410590658328364,0.222583415422904,0.00337929433517308,-0.184287026547931,0.140219192092165,-0.116539917845221,0.0495405295245572,-0.0720571126425452,-0.096170571447158,-0.044273658974118
TCGA.5C.A9VH.01A.11R.A37K.07,0.698699150089886,0.596960706925509,0.450343786580588,-0.27738139381511,-0.0257794697111316,0.114712983298574,0.22670373141818,0.273581328485917,0.4873173795369,0.330229089259995,0.300352250509563,-0.1741716473399,-0.033662917306137,-0.255239470839107,0.214933133474407,-0.168138184197332,0.227590948804472,0.0119379770349834,-0.135148380448548,0.0457898005958971,-0.089289379288264,0.423555924472626,0.334940437852424,0.0528022693972853,-0.149415262947572,0.359118110995143,-0.0935621556407338,0.07478305266035,0.000524040473339953,-0.00134064489775648,-0.136711279236848
TCGA.WX.AA44.01A.11R.A39D.07,0.539815207342018,0.64838922625543,0.490964445428622,-0.275675753763122,0.0428304590366927,0.136397960609237,0.282264276366017,0.267327271494455,0.354406250884329,0.290259154355277,0.289075370402731,-0.159742044500713,0.0483111124530223,-0.348906842545431,0.208175040115267,-0.0986887313452583,0.260746152433938,0.0370333572371759,-0.0977197278263664,0.10200269513239,0.0386085437536336,0.506258765438626,0.381960611527938,0.107667029225724,-0.207404608479903,0.353997578028464,-0.16614509620586,0.0980101891816708,-0.00417330788148831,-0.00013565678935474,-0.0497217731475357
TCGA.BC.A10Y.01A.11R.A131.07,0.698177425443391,0.663210539990144,0.534809202962247,-0.306131765870221,0.100309630421068,0.0921899871829372,0.180652594521129,0.19866460022923,0.387046345941435,0.311068938872441,0.335434513852761,-0.0574537270939209,0.0594731254712392,-0.405371352693808,0.214305499002129,0.0137703654727389,0.188839815333883,0.0312441161036376,-0.164861633240919,0.122641605520685,0.0487104238399808,0.44576526481851,0.322088405683766,0.0436897587493736,-0.323129309419514,0.279781338368778,-0.0542790074130678,0.0152521047754761,-0.0138916447925481,0.0702661251207959,-0.106099950637708
TCGA.DD.A1EG.01A.11R.A213.07,0.659653029283436,0.638412535588735,0.624479277267253,-0.220296007703866,0.0824922696520279,0.226644569598241,0.298566767424191,0.268916981812299,0.4213972910994,0.393474999335405,0.34284035803767,-0.0848745048374374,0.0620163832777994,-0.220817094731642,0.23650265384932,0.141453456777994,0.309420668994627,0.12283614905382,-0.0496784757962339,0.325718246894373,0.0484346026852777,0.484076347885841,0.400372663585052,0.110860932480137,-0.183107208219887,0.369787150993557,0.122615978964643,0.112187787094883,0.0515741075542837,0.0397272652080899,-0.127078533011072
TCGA.2Y.A9GY.01A.11R.A38B.07,0.662102570019581,0.402191584314835,0.653532870818634,-0.211713740550558,0.176748481486241,0.386434074223417,0.276221852955695,0.259205336595948,0.30727330764946,0.385476901153996,0.368643097426256,-0.0644802175629707,0.0588206648067521,-0.245143568384827,0.277638822250461,0.13801833701293,0.280653950916139,0.109060707361698,-0.0252306209899802,0.413207953744438,0.0283166765023415,0.483448355718467,0.280107219937531,0.100256337944943,-0.245395668804986,0.382526939968775,0.29746220266395,0.117569206897593,0.0159010914045338,0.094517312708008,-0.0874372686923132
TCGA.DD.A4NO.01A.11R.A28V.07,0.762902919120946,0.772538138452041,0.536980988979484,-0.288375557206243,-0.10406990951978,0.0970603890939007,0.205219174309019,0.235383841892563,0.41130894697248,0.303987485882217,0.319664845570564,-0.105027943029346,0.0167385582292003,-0.261322942092227,0.182069158249924,-0.0135605539513384,0.271803521269626,0.00831644840448642,-0.119575754102614,0.0289808064927248,0.123507414780472,0.409966949031487,0.319520276595496,0.0135492901315294,-0.084423328038382,0.357773815077909,-0.0206848212818216,0.0516429585067438,-0.0401933357369018,0.0789980757659251,-0.120190668290677
TCGA.DD.AACW.01A.11R.A41C.07,0.717555765845418,0.622415721370515,0.434504140236407,-0.335210790292128,-0.00248888652735768,0.0903211673189292,0.176423483328766,0.236361921046594,0.216968542788613,0.291244822829628,0.338568131622382,-0.120330624557203,-0.0415999516520173,-0.282155658683853,0.232754868227064,-0.0275412280842736,0.221100937602061,0.0194410321152312,-0.150859696348927,-0.0501216891404748,0.29051721729961,0.513499908866882,0.253301708049134,-0.0482216700413873,-0.198596818459117,0.234533465815156,-0.254211355041378,0.0368839590757984,-0.0355816993958421,-0.0333076837138571,-0.0353153306336483
TCGA.BC.A69H.01A.11R.A311.07,0.618171764758585,0.516692512896356,0.80121557164933,-0.329040165783841,0.0577061369633476,0.203960013114299,0.238702201939507,0.267398371578689,0.395138787795989,0.319085826294921,0.352291273067402,-0.0271837327979808,0.0251622759123381,-0.170034789994522,0.264290733480862,0.142209983103368,0.263665141151102,0.0517572961227475,-0.0412550218721548,0.281764750675319,0.00853318377343727,0.488809824026434,0.223094172435947,0.06773465464324,-0.163213972242539,0.358921288313932,0.142623098195784,0.122985623581259,-0.0464165507004293,0.0212614221507141,-0.0584520280186124
TCGA.DD.A3A8.01A.11R.A22L.07,0.77308698653488,0.824793403453159,0.473308424808487,-0.22174867421546,-0.184204598403678,0.0774107704065788,0.141051507259445,0.242558130973825,0.329613087388567,0.283509301930246,0.278125110014686,-0.170412571587639,-0.031231339184272,-0.224575434095542,0.204954281815242,-0.110987203500924,0.273211279031259,-0.144464682729911,-0.109345126138832,-0.0134760814459219,0.0645788715349614,0.420915970074867,0.2739715428809,-0.032713040059239,-0.344025505885194,0.276037112528404,-0.122191983266926,0.103214919901517,-0.00153620998491769,0.0115238021849097,-0.0145615102913584
TCGA.5C.AAPD.01A.21R.A39D.07,0.633192691232527,0.48628839420143,0.739375783154392,-0.115100453935753,0.146263432418787,0.245386121822314,0.371678035549003,0.217023483142999,0.303602006587031,0.359338302895433,0.345302846554432,-0.0113695724016769,0.127384751099426,-0.196842482163505,0.260030155225868,0.0786818952390509,0.274217366259943,0.143908119418959,-0.0519284397888051,0.365737252162487,-0.0403503652155396,0.489382019134687,0.39676667059064,0.137665795511972,-0.232383838469502,0.3248300681286,0.181096988617729,0.184265376371454,0.0545935155635523,0.0376217713188541,-0.0998339581009947
TCGA.KR.A7K7.01A.11R.A33J.07,0.689785435531119,0.602720341582319,0.891613843040551,-0.33691921856939,0.198448652932285,0.31231341107064,0.364928812500695,0.218412233827021,0.260629759280322,0.272986474161082,0.373993792989835,-0.0370610680387822,0.0462323781397487,-0.244598805746012,0.232077852257507,0.0294140119398701,0.225049246136349,-0.00458239430540129,-0.174536169157906,0.2644355588829,0.223371771967206,0.490038916738331,0.243212856545519,0.0293777129069863,-0.16703579409803,0.347071375336761,-0.0387893761552346,0.0438811219753658,0.00256235342077694,-0.0884409387729186,-0.055624482034357
TCGA.2Y.A9H4.01A.11R.A38B.07,0.903626698890434,0.717617050493756,0.79770408314012,-0.30608410628774,-0.112846073219931,0.131481730793322,0.120619817083024,0.262041974240163,0.378961030456969,0.282028848990715,0.282882130853337,0.0261892512776157,0.0538127309067128,-0.244655750168448,0.195298385434116,-0.00899751779056896,0.225515859238121,0.0229799658370158,-0.102780523674954,0.0695966037513946,0.0749153935093698,0.423568342369786,0.323042078026802,0.0190715103507465,-0.213459699055873,0.280267852040329,0.00974186947734888,0.0247293982399812,-0.00864667944579179,0.0514009098299543,-0.0827866640468147
TCGA.G3.A6UC.01A.21R.A33J.07,0.806779636189649,0.763781651239026,0.361423889743713,-0.279205358782767,-0.264396582316817,0.0757814060195355,0.14502100586795,0.181055107133676,0.338517919863062,0.206446822135063,0.320629885545193,-0.178770459949881,-0.089941122408345,-0.264769608842481,0.20280089498705,-0.0612698227948134,0.264722953962661,-0.206672463336114,-0.20578334514625,-0.0770362955345456,0.0832664444329558,0.326793489316883,0.332509203536365,-0.0299626088813551,-0.425476849443863,0.226554685049455,-0.154078631625915,0.0492426537160536,-0.0145729877252058,0.0275482797536449,-0.0720766055227922
TCGA.CC.A5UC.01A.11R.A28V.07,0.784455518352092,0.624024707307699,0.713664310838085,-0.255304016250987,0.0972832100001119,0.143428344107978,0.192483207153056,0.221343748310651,0.456944598609606,0.316260080517254,0.314642332402131,-0.0582915465251558,-0.0355516623672745,-0.196802667867974,0.275207712049194,-0.0298206887212921,0.324351281022943,0.0379231020883764,-0.132836616617132,0.141645316963311,0.244444140257879,0.47826467796935,0.318713841354949,0.0362457167347516,-0.178181314101446,0.326760978521543,0.0158595280959172,0.0401673777209524,-0.00619922547581492,0.0059336345921338,-0.077664419204283
TCGA.DD.AAVR.01A.11R.A41C.07,0.839397438173733,0.610972176192597,0.63170285813372,-0.250019709200532,0.105259696394712,0.254417315341273,0.307469174902635,0.217470331491116,0.464241290346763,0.39086350417576,0.345550694680468,-0.109672020214913,0.0884757558725248,-0.215209034225167,0.252296852838171,0.200447020446501,0.296934935067248,0.142059993886107,0.00846608112992261,0.362640562284192,-0.0185654737414696,0.44109998000707,0.394351213614898,0.0873312286659715,0.0760361264396534,0.361423123344508,0.242802714595387,0.116350715081175,0.0895453458303518,0.0194391675211215,-0.15934305023104
TCGA.DD.AADO.01A.11R.A41C.07,0.742368662255329,0.602282805334095,0.485714357368196,-0.214059526007407,0.156042742046815,0.315293426124116,0.312860723049144,0.213638095946263,0.35279244718011,0.342348268300934,0.350098750421992,-0.0700114743646153,0.00193427899133397,-0.208540455342833,0.266160668010191,0.0457781433279927,0.253153309839192,0.0425246041483126,-0.00982095669718003,0.299422559486093,0.151239968771147,0.478334688805216,0.282697917547772,0.0633274965723276,-0.155377250344713,0.281229937832887,0.0478397662708261,0.0949795935035302,0.0334495283497009,-0.0200265693822335,-0.110933533734977
TCGA.DD.AAVV.01A.11R.A41C.07,0.637711657665526,0.580277745277413,0.571513204610908,-0.220923405933126,0.101866499022966,0.195602868152311,0.325215326762111,0.275653611292113,0.43965950282748,0.347795754999765,0.318503548075325,-0.106944632927185,0.173890889679821,-0.165827473235398,0.269578177870665,0.0533586416118111,0.290521612881306,0.120400078946696,-0.0644795933669641,0.283575715870344,-0.0163182309074732,0.448237249446172,0.385081946616349,0.107725268676787,-0.106420049604418,0.379925984710914,0.131737009387053,0.149445963760639,0.0588687665662109,0.0513937610038735,-0.112195406743862
TCGA.ZP.A9CV.01A.11R.A38B.07,0.75662343841741,0.803639000364952,0.655487967897575,-0.250337828110985,-0.00227924129347136,0.155103538815456,0.238033991932263,0.200357551181006,0.408782255473618,0.304471093916717,0.387345922042437,-0.146507024939444,0.0756041432066774,-0.151867954359728,0.147187198312161,0.10811384193914,0.266209667677458,0.026993544219474,-0.16158062267468,0.23433776479108,-0.0288941442285853,0.430865729498824,0.394775663259498,0.027462900131795,-0.00802216668369776,0.347595658052896,0.147571136156601,0.0927637712127031,-0.00167401891810847,0.0664207852067309,-0.174733923004004
TCGA.DD.AADI.01A.11R.A41C.07,0.565304815363831,0.426625335340365,0.322255354734276,-0.197207112619038,0.0926457229713742,0.340679139402298,0.294580611403521,0.162355204043137,0.342380947256643,0.407360546786337,0.336527274217355,-0.0534571210679439,0.101684137513917,-0.27368098140726,0.221696909947894,0.115159249926577,0.252791907717296,0.05760367336493,-0.0795872342246282,0.222141493744074,0.176734131285986,0.470349007478701,0.401426731982688,0.0101413422433561,-0.107852981624978,0.345820408339322,0.0982636038997616,0.131267262992107,0.0267481612777243,-0.0665288546554244,-0.129119967364728
TCGA.DD.AACJ.01A.11R.A41C.07,0.816801986548015,0.770461804300112,0.674637429352671,-0.331684719144535,-0.171510594295764,0.149028151764804,0.166799657436369,0.220500249464672,0.387230962409375,0.270382884210092,0.308963528649889,-0.0663487271835745,-0.0159417576493298,-0.251021315615011,0.251641629617243,-0.0697051030600612,0.287499333393264,-0.0480898555086045,-0.146598192003845,0.0920106483266236,0.0631969177849554,0.410943581002858,0.28321935617514,-0.00221305308463262,-0.255163097676696,0.280505509140201,-0.0812575956196008,0.0293183540079441,-0.0300780904520024,0.0559418591807718,-0.158434193349932
TCGA.DD.A116.01A.11R.A131.07,0.745961211730751,0.725091377151418,0.67689618055577,-0.272308055878665,-0.0935734286349052,0.142976650367685,0.216974794643026,0.264511708068125,0.401744481708295,0.275835083531272,0.278837467647191,-0.126049772215435,0.110275804527391,-0.199656704250626,0.232274961006902,-0.0246332789027416,0.270892482007732,-0.0295822981639333,-0.0350439507366882,0.0493656339396439,0.0401730441270456,0.411862397239727,0.274667901210078,0.0425679499042796,-0.350899149789555,0.288747650676336,-0.0669364622824058,0.0527033532193035,-0.00080557432074176,0.0373385108459876,-0.0675873764629977
TCGA.RC.A6M6.01A.11R.A32O.07,0.5922243083946,0.393530782949249,0.80058774755229,-0.33315911615094,0.00594000498731464,0.0875748491384496,0.155525498237177,0.225939511025923,0.352783827890329,0.342483835673261,0.296758545889268,-0.0591494116120504,-0.0776164587619867,-0.270026756041025,0.213362895065656,0.0169167569732978,0.237616878302512,-0.0879724899897113,-0.130775257782232,0.082502403299744,0.0902847419379737,0.42852919989163,0.227336383028683,0.0421264279435507,-0.181673959970888,0.361092601212582,0.0241151470858529,0.0830294363841569,-0.0228126687371524,-0.00366436410926878,-0.107262530584599
TCGA.CC.5263.01A.01R.A131.07,0.255155774147122,0.511716154801449,0.650598838708679,-0.312310575910146,0.0514636684203746,0.0277118391288814,0.297997525177447,0.20761981677948,0.364622384777539,0.414639318623714,0.351757421033546,-0.0145798549213787,-0.00876704857838475,-0.299945833153376,0.156123431008757,0.143425502117288,0.272980335207979,-0.0381674219651877,-0.0485577897205171,0.211242268066589,0.0594677340394441,0.469002699298673,0.376593094957465,0.104345518162918,-0.192556886992453,0.300838704580187,0.101855104366715,0.0683375458221479,-0.0518749854137077,0.0642167993457743,0.0455662532312145
TCGA.G3.A5SL.01A.11R.A27V.07,0.734621084483619,0.801993580257246,0.516076984704691,-0.283906145061143,-0.16512707930979,0.0914944574108657,0.129686451481726,0.182543922348063,0.391079442584035,0.293441306143745,0.300123893505339,-0.159168229570166,0.0438260534893005,-0.186038720151569,0.195602370250359,-0.0316436225604576,0.262318227932345,-0.112935624540184,-0.158622416538828,-0.0165291949310321,0.164293700909578,0.410101200974593,0.288013644840207,-0.0537068883346695,-0.240125844570599,0.256056560165557,-0.0678826890216814,0.0440394568772123,-0.00155583686138855,0.0237318180527463,-0.0843292271392693
TCGA.NI.A4U2.01A.11R.A28V.07,0.807348710188425,0.779499153603837,0.764717536227548,-0.337831940525736,-0.17693939768396,0.0791158886869657,0.144822135689535,0.189967030470343,0.458260500729368,0.31105309592547,0.26269255946601,-0.123156090824602,0.0510293804816424,-0.196687977341071,0.130929196993691,-0.0946119921475876,0.304464365505899,-0.10291693863565,-0.174618645924834,0.0786351188307752,0.0409890379075413,0.446547879465971,0.344342751363459,-0.0082994797052149,-0.163310707494545,0.335260476755972,0.0509514129214043,0.0282866778550439,0.0315851818893893,0.0105686614234115,-0.0754749502081263
TCGA.ED.A82E.01A.11R.A352.07,0.159006301114397,0.278378957429833,0.169694642271224,-0.306350847651506,-0.158697571810861,0.0601988388548286,0.221705056750108,0.225235999309537,0.37088470357927,0.394725618590355,0.262818396840945,-0.120386569353255,0.0902529822290191,-0.328707116054475,0.105949551285912,-0.0677812044632131,0.250061227188903,-0.0986612183830976,-0.19013692571394,0.141967161759598,-0.117797221086374,0.342558585975527,0.337837681834161,0.0802308321120183,-0.396924968588176,0.369930255680376,-0.0121938933362687,0.0647920571731262,-0.00260038272431513,-0.0127392847241774,-0.210276989168378
TCGA.UB.AA0U.01A.11R.A38B.07,0.653487098822187,0.746286642876393,0.606785093422712,-0.240029155585039,0.0135103871870711,0.105342259783447,0.244927062703224,0.261146593901481,0.378839801248565,0.369942508913376,0.354661721989615,-0.106173999241731,0.0873420231504307,-0.289564186944266,0.215255448963305,0.0998566805904333,0.270319838465951,0.0362097420221588,-0.0719185704662006,0.201895830064653,0.123329956810878,0.478591257653381,0.393967928163919,0.0920949889934551,-0.243539262638771,0.343323874757547,0.11561838440005,0.0947977803623375,-0.00590925630496884,0.0641211648840253,-0.0371207731988466
TCGA.2Y.A9H3.01A.11R.A38B.07,0.753316337234687,0.557871019595217,0.411609392444176,-0.115155659866384,0.0601114563767682,0.335025045372342,0.225763156212622,0.277162734858399,0.421080063128381,0.340040176260322,0.348839055973573,-0.0842276520504507,0.16284503885616,-0.299986407785238,0.268828998416449,0.145191936898691,0.252477088514178,0.191958662273856,0.289134259477176,0.266263846879647,-0.075900679306514,0.466189245907374,0.321723825856558,-0.0174928176072362,-0.132432501427823,0.325804946541001,0.140578517489962,0.112086473620272,0.0747748698896246,-0.00747993591920141,-0.168767366382581
TCGA.CC.A7II.01A.11R.A33J.07,0.273548842306747,0,0.486561098238172,-0.338362411406347,-0.0347281704763575,0.0991975291841156,0.116467222234135,0.190169618054453,0.409015735377025,0.290793675354189,0.222289158385222,0.0158660118756063,-0.182225332437877,-0.0866812344416387,0.187748541471297,-0.388716261574904,0.25155917210688,-0.111049247667197,-0.134721787960951,0.116661672618227,-0.0444831035223051,0.281236065198739,0.245362553607646,0.0205379823966624,-0.429968509834886,0.249679105868192,-0.20229340528875,-0.028036784331533,-0.0944415280748138,-0.159352347246038,0.0211993642556655
TCGA.DD.AACG.01A.11R.A41C.07,0.75543015259835,0.622652853902297,0.592755412999966,-0.307963013079395,-0.00665305261154069,0.151572628727521,0.223804207235559,0.244544298302097,0.34783504040991,0.271298805205574,0.334686838033258,-0.075895174467622,-0.0382937159624261,-0.36287127886193,0.275004776587841,0.0370726674197953,0.255594199717497,0.0987983693482993,-0.0657217506306523,0.178530048842238,0.163062609282225,0.503181887457139,0.267779812793293,0.0969498457484911,-0.169893547568729,0.329621328207896,0.0103109350793639,0.0551161062397885,0.00190491481952995,0.0428653355844213,-0.0787465277334329
TCGA.DD.AAC9.01A.11R.A41C.07,0.889463233466747,0.739668380336523,0.691822416791675,-0.245930057461495,-0.00356174478351756,0.214132426923555,0.300559081028708,0.234626783460054,0.430734327786698,0.34343677305916,0.294957257485662,-0.101734082970503,0.109218812705656,-0.235061259585294,0.212567389097061,0.0529318645758537,0.308642531557156,0.0749169652240369,-0.0862294640643309,0.268116386300651,0.0659362552164031,0.428782418561514,0.372588280755504,0.0887560226606658,-0.0237753487653316,0.367189253566746,0.148901059621415,0.0521000213688864,0.0383262633412126,0.0117007207816373,-0.0737646951769966
