Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
12	Immune cells	Tprolif	Tprolif	BUB1	0.6	60.4	2.73e-181
12	Immune cells	Tprolif	Tprolif	KIF2C	0.54	55.7	1.7e-178
12	Immune cells	Tprolif	Tprolif	RNASE6	0.69	90.4	2.41e-178
12	Immune cells	Tprolif	Tprolif	C1QC	0.8	93.8	7.28e-178
12	Immune cells	Tprolif	Tprolif	C1QB	0.83	95.6	2.69e-177
12	Immune cells	Tprolif	Tprolif	TACC3	0.67	70.3	3.36e-177
12	Immune cells	Tprolif	Tprolif	DTYMK	0.69	72.8	5.09e-176
12	Immune cells	Tprolif	Tprolif	RRM2	0.99	62.0	7.32e-173
12	Immune cells	Tprolif	Tprolif	APOA2	-2.33	99.2	3.05e-172
12	Immune cells	Tprolif	Tprolif	CENPW	0.64	72.4	8.21e-171
12	Immune cells	Tprolif	Tprolif	HLA-DRB1	0.75	99.9	5.73e-169
12	Immune cells	Tprolif	Tprolif	RACGAP1	0.65	63.4	5.78e-169
12	Immune cells	Tprolif	Tprolif	HMGB3	0.68	76.5	8.53e-168
12	Immune cells	Tprolif	Tprolif	KIF14	0.59	56.1	1.73e-167
12	Immune cells	Tprolif	Tprolif	KIFC1	0.5	51.9	1.85e-167
12	Immune cells	Tprolif	Tprolif	RAD51AP1	0.7	65.5	3.82e-166
12	Immune cells	Tprolif	Tprolif	TGFBI	0.65	91.1	5.72e-166
12	Immune cells	Tprolif	Tprolif	CYBB	0.69	91.8	9.88e-165
12	Immune cells	Tprolif	Tprolif	LYZ	0.73	96.2	2.34e-164
12	Immune cells	Tprolif	Tprolif	FCER1G	0.74	99.3	3.68e-163
12	Immune cells	Tprolif	Tprolif	C1orf162	0.6	90.2	1.64e-158
12	Immune cells	Tprolif	Tprolif	KIF15	0.46	48.3	2.71e-158
12	Immune cells	Tprolif	Tprolif	AURKA	0.7	63.9	2.74e-157
12	Immune cells	Tprolif	Tprolif	HLA-DRA	0.69	99.9	1.54e-154
12	Immune cells	Tprolif	Tprolif	KCTD12	0.63	88.9	1.07e-149
12	Immune cells	Tprolif	Tprolif	NUDT1	0.6	79.4	1.6e-149
12	Immune cells	Tprolif	Tprolif	CD14	0.72	91.7	2.09e-149
12	Immune cells	Tprolif	Tprolif	ALB	-2.13	98.5	6.11e-148
12	Immune cells	Tprolif	Tprolif	MNDA	0.73	79.0	3.62e-147
12	Immune cells	Tprolif	Tprolif	SPI1	0.54	88.2	1.28e-146
12	Immune cells	Tprolif	Tprolif	LGALS1	0.84	100.0	8.99e-146
12	Immune cells	Tprolif	Tprolif	HLA-DPA1	0.6	98.3	1.47e-141
12	Immune cells	Tprolif	Tprolif	SHCBP1	0.55	57.5	4.8e-140
12	Immune cells	Tprolif	Tprolif	ACTG1	0.52	99.9	5.96e-140
12	Immune cells	Tprolif	Tprolif	RAN	0.54	98.5	9.68e-140
12	Immune cells	Tprolif	Tprolif	SKA2	0.56	74.5	2.11e-138
12	Immune cells	Tprolif	Tprolif	PLEK	0.52	91.5	5.85e-135
12	Immune cells	Tprolif	Tprolif	HLA-DPB1	0.56	97.4	3.17e-133
12	Immune cells	Tprolif	Tprolif	SGOL1	0.42	48.9	3.8e-133
12	Immune cells	Tprolif	Tprolif	CDCA8	0.52	53.6	3.77e-132
12	Immune cells	Tprolif	Tprolif	NEK2	0.43	41.1	6.5e-132
12	Immune cells	Tprolif	Tprolif	FCGR2A	0.51	88.9	3.46e-131
12	Immune cells	Tprolif	Tprolif	AURKB	0.57	56.0	1.05e-130
12	Immune cells	Tprolif	Tprolif	FGL2	0.51	90.6	3.24e-130
12	Immune cells	Tprolif	Tprolif	MRC1	0.59	84.5	1.21e-129
12	Immune cells	Tprolif	Tprolif	MAFB	0.54	89.4	2.72e-127
12	Immune cells	Tprolif	Tprolif	HLA-DQB1	0.5	97.4	2.24e-123
12	Immune cells	Tprolif	Tprolif	CPVL	0.57	80.4	3.36e-121
12	Immune cells	Tprolif	Tprolif	MELK	0.41	45.6	4.12e-121
12	Immune cells	Tprolif	Tprolif	GSTP1	0.54	96.4	9.2e-120
12	Immune cells	Tprolif	Tprolif	ARHGAP11A	0.59	58.7	1.62e-117
12	Immune cells	Tprolif	Tprolif	HLA-DQA1	0.52	93.4	9.16e-117
12	Immune cells	Tprolif	Tprolif	PRR11	0.49	50.9	1.88e-116
12	Immune cells	Tprolif	Tprolif	LSM4	0.48	88.8	9.53e-116
12	Immune cells	Tprolif	Tprolif	BUB1B	0.46	51.3	1.04e-115
12	Immune cells	Tprolif	Tprolif	RPA3	0.53	82.6	2.74e-115
12	Immune cells	Tprolif	Tprolif	HIST1H1B	0.42	40.3	5.58e-115
12	Immune cells	Tprolif	Tprolif	PHF19	0.51	64.7	2.75e-114
12	Immune cells	Tprolif	Tprolif	CKAP2L	0.36	41.0	1.04e-112
12	Immune cells	Tprolif	Tprolif	CALD1	-0.77	9.0	1.41e-110
12	Immune cells	Tprolif	Tprolif	TYROBP	0.53	99.9	1.74e-109
12	Immune cells	Tprolif	Tprolif	ADAP2	0.48	79.9	1.8e-108
12	Immune cells	Tprolif	Tprolif	MEF2C	0.42	81.1	1.87e-108
12	Immune cells	Tprolif	Tprolif	BLVRB	0.47	96.0	2.32e-108
12	Immune cells	Tprolif	Tprolif	ITGA1	-0.33	3.8	2.19e-107
12	Immune cells	Tprolif	Tprolif	TTK	0.44	48.1	3.56e-107
12	Immune cells	Tprolif	Tprolif	HJURP	0.42	44.4	4.37e-107
12	Immune cells	Tprolif	Tprolif	FOXM1	0.44	49.5	4.7e-107
12	Immune cells	Tprolif	Tprolif	LST1	0.4	90.9	9.07e-107
12	Immune cells	Tprolif	Tprolif	F13A1	0.59	71.3	1.15e-106
12	Immune cells	Tprolif	Tprolif	CD3D	-1.21	9.9	8.75e-106
12	Immune cells	Tprolif	Tprolif	STAB1	0.6	79.3	9.98e-106
12	Immune cells	Tprolif	Tprolif	PERP	-0.33	6.6	1.01e-105
12	Immune cells	Tprolif	Tprolif	FXYD1	-0.53	8.2	1.19e-105
12	Immune cells	Tprolif	Tprolif	CAMK2N1	-0.36	7.4	8.41e-105
12	Immune cells	Tprolif	Tprolif	HPX	-0.45	8.6	6.2e-104
12	Immune cells	Tprolif	Tprolif	FGA	-0.58	9.6	2.89e-103
12	Immune cells	Tprolif	Tprolif	AQP3	-0.27	5.4	6.52e-103
12	Immune cells	Tprolif	Tprolif	SLC25A5	0.5	96.0	1.03e-102
12	Immune cells	Tprolif	Tprolif	SERPIND1	-0.3	4.8	1.86e-101
12	Immune cells	Tprolif	Tprolif	TM4SF1	-0.35	4.4	2.28e-101
12	Immune cells	Tprolif	Tprolif	ORM2	-0.5	6.9	4.37e-101
12	Immune cells	Tprolif	Tprolif	FST	-0.35	6.3	7.26e-101
12	Immune cells	Tprolif	Tprolif	KRT19	-0.27	5.3	1.37e-100
12	Immune cells	Tprolif	Tprolif	ORM1	-0.69	9.2	1.42e-100
12	Immune cells	Tprolif	Tprolif	CKAP5	0.58	63.9	1.67e-100
12	Immune cells	Tprolif	Tprolif	LY96	0.41	88.5	1.95e-100
12	Immune cells	Tprolif	Tprolif	FKBP10	-0.27	6.1	1.09e-99
12	Immune cells	Tprolif	Tprolif	ESCO2	0.54	50.2	1.69e-99
12	Immune cells	Tprolif	Tprolif	HPGD	-0.35	5.9	1.9e-99
12	Immune cells	Tprolif	Tprolif	TSPAN8	-0.63	10.4	3.4e-99
12	Immune cells	Tprolif	Tprolif	PLG	-0.41	8.7	6.4e-99
12	Immune cells	Tprolif	Tprolif	PCSK1N	-0.46	9.4	1.4e-98
12	Immune cells	Tprolif	Tprolif	SLPI	-0.26	4.9	1.54e-98
12	Immune cells	Tprolif	Tprolif	CFI	-0.39	6.9	4.2e-98
12	Immune cells	Tprolif	Tprolif	KRT8	-0.84	16.1	7.58e-98
12	Immune cells	Tprolif	Tprolif	ELF3	-0.26	4.6	6.93e-97
12	Immune cells	Tprolif	Tprolif	KNG1	-0.41	8.2	8.31e-97
12	Immune cells	Tprolif	Tprolif	MAL2	-0.51	10.7	2.02e-96
12	Immune cells	Tprolif	Tprolif	ITIH2	-0.46	10.3	2.36e-96
12	Immune cells	Tprolif	Tprolif	NCAPD2	0.53	57.2	4.29e-96
12	Immune cells	Tprolif	Tprolif	FN1	-0.51	10.4	9.81e-96
12	Immune cells	Tprolif	Tprolif	HULC	-0.31	6.6	1.24e-95
12	Immune cells	Tprolif	Tprolif	CD7	-0.75	6.6	1.27e-95
12	Immune cells	Tprolif	Tprolif	UGT2B4	-0.45	9.6	1.61e-95
12	Immune cells	Tprolif	Tprolif	AADAC	-0.26	4.5	2.44e-95
12	Immune cells	Tprolif	Tprolif	CTHRC1	-0.51	10.4	2.62e-95
12	Immune cells	Tprolif	Tprolif	ANGPTL3	-0.51	9.4	6.59e-95
12	Immune cells	Tprolif	Tprolif	TRNP1	-0.36	9.0	2.73e-94
12	Immune cells	Tprolif	Tprolif	PROC	-0.46	10.4	4.43e-94
12	Immune cells	Tprolif	Tprolif	KDELR3	-0.31	5.8	4.56e-94
12	Immune cells	Tprolif	Tprolif	FKBP11	-0.46	12.2	9.4e-94
12	Immune cells	Tprolif	Tprolif	MS4A7	0.38	87.2	2.53e-93
12	Immune cells	Tprolif	Tprolif	SERPINF1	-0.51	12.2	2.77e-93
12	Immune cells	Tprolif	Tprolif	KIF20A	0.32	32.5	3.99e-92
12	Immune cells	Tprolif	Tprolif	CSF1R	0.41	79.1	4.13e-92
12	Immune cells	Tprolif	Tprolif	CENPK	0.52	61.0	5.78e-92
12	Immune cells	Tprolif	Tprolif	HRG	-0.45	9.1	7.14e-92
12	Immune cells	Tprolif	Tprolif	SELM	-0.5	14.9	1.07e-91
12	Immune cells	Tprolif	Tprolif	ASGR2	-0.32	10.8	5.9e-91
12	Immune cells	Tprolif	Tprolif	ANXA2	0.46	95.6	2.14e-90
12	Immune cells	Tprolif	Tprolif	AGR2	-0.47	9.0	1.31e-89
12	Immune cells	Tprolif	Tprolif	CLDN1	-0.59	14.0	1.82e-89
12	Immune cells	Tprolif	Tprolif	KIAA1524	0.45	50.7	2.43e-89
12	Immune cells	Tprolif	Tprolif	CES1	-0.37	8.3	7.27e-89
12	Immune cells	Tprolif	Tprolif	TM4SF4	-0.41	10.7	7.42e-89
12	Immune cells	Tprolif	Tprolif	CLEC7A	0.42	72.8	9.38e-89
12	Immune cells	Tprolif	Tprolif	FGG	-0.75	13.5	1.52e-88
12	Immune cells	Tprolif	Tprolif	S100P	-0.44	8.9	2.54e-88
12	Immune cells	Tprolif	Tprolif	GC	-0.8	15.3	2.57e-88
12	Immune cells	Tprolif	Tprolif	WDR72	-0.27	6.2	3.71e-88
12	Immune cells	Tprolif	Tprolif	NDC80	0.5	55.6	6.23e-88
12	Immune cells	Tprolif	Tprolif	HIST1H1D	0.67	55.2	2.5e-87
12	Immune cells	Tprolif	Tprolif	F2	-0.7	14.8	4.48e-87
12	Immune cells	Tprolif	Tprolif	DMKN	-0.43	12.3	6.86e-87
12	Immune cells	Tprolif	Tprolif	SERPINA6	-0.28	5.2	7e-86
12	Immune cells	Tprolif	Tprolif	FGB	-0.83	17.2	5.24e-85
12	Immune cells	Tprolif	Tprolif	TM4SF5	-0.95	18.0	5.39e-85
12	Immune cells	Tprolif	Tprolif	MST1	-0.25	9.5	1.31e-84
12	Immune cells	Tprolif	Tprolif	PLA2G16	-0.27	11.5	2.52e-84
12	Immune cells	Tprolif	Tprolif	CD2	-1.17	7.5	1.76e-83
12	Immune cells	Tprolif	Tprolif	ITM2A	-0.61	6.1	1.77e-83
12	Immune cells	Tprolif	Tprolif	LBP	-0.63	15.1	3.52e-83
12	Immune cells	Tprolif	Tprolif	DRD4	-0.28	6.3	5.25e-83
12	Immune cells	Tprolif	Tprolif	AKR1C2	-0.45	14.1	9e-83
12	Immune cells	Tprolif	Tprolif	PRDX3	0.41	86.5	1.75e-82
12	Immune cells	Tprolif	Tprolif	RARRES2	-0.89	19.4	6.71e-82
12	Immune cells	Tprolif	Tprolif	GAGE2A	-0.89	16.8	6.9e-82
12	Immune cells	Tprolif	Tprolif	MTTP	-0.26	4.5	1.39e-81
12	Immune cells	Tprolif	Tprolif	LEAP2	-0.29	11.0	1.88e-81
12	Immune cells	Tprolif	Tprolif	TSPAN6	-0.33	8.9	1.9e-81
12	Immune cells	Tprolif	Tprolif	HPRT1	0.4	74.9	3.08e-81
12	Immune cells	Tprolif	Tprolif	FGL1	-0.72	17.0	4.51e-81
12	Immune cells	Tprolif	Tprolif	SNRPN	-0.38	17.4	3.03e-80
12	Immune cells	Tprolif	Tprolif	CFB	-0.52	16.9	3.38e-80
12	Immune cells	Tprolif	Tprolif	STEAP1	-0.29	6.7	5.26e-80
12	Immune cells	Tprolif	Tprolif	C8orf4	-0.27	4.4	5.97e-80
12	Immune cells	Tprolif	Tprolif	NUPR1	-0.45	19.3	7.73e-80
12	Immune cells	Tprolif	Tprolif	RANBP1	0.46	86.0	2.56e-79
12	Immune cells	Tprolif	Tprolif	TRAC	-1.02	8.2	4.27e-79
12	Immune cells	Tprolif	Tprolif	SPAG5	0.32	38.0	5.19e-79
12	Immune cells	Tprolif	Tprolif	S100A13	-0.39	14.8	6.34e-79
12	Immune cells	Tprolif	Tprolif	IGF2	-0.7	18.8	6.5e-79
12	Immune cells	Tprolif	Tprolif	KRT18	-1.09	23.4	6.71e-79
12	Immune cells	Tprolif	Tprolif	C3	-0.54	16.1	1.37e-78
12	Immune cells	Tprolif	Tprolif	MDK	-0.6	16.6	1.53e-78
12	Immune cells	Tprolif	Tprolif	COL18A1	-0.26	6.1	1.81e-78
12	Immune cells	Tprolif	Tprolif	FXYD2	-0.5	16.4	2.37e-78
12	Immune cells	Tprolif	Tprolif	BCHE	-0.74	18.1	2.51e-78
12	Immune cells	Tprolif	Tprolif	NPW	-0.87	18.9	3.35e-78
12	Immune cells	Tprolif	Tprolif	TPM2	-0.47	16.2	4.49e-78
12	Immune cells	Tprolif	Tprolif	LRG1	-0.41	13.5	7.85e-78
12	Immune cells	Tprolif	Tprolif	CD163	0.42	78.5	8.23e-78
12	Immune cells	Tprolif	Tprolif	TRBC1	-0.99	5.4	1.37e-77
12	Immune cells	Tprolif	Tprolif	NQO1	-0.46	15.2	1.77e-77
12	Immune cells	Tprolif	Tprolif	GPC3	-0.98	23.1	3.91e-77
12	Immune cells	Tprolif	Tprolif	TNFRSF18	-0.76	5.7	5.25e-77
12	Immune cells	Tprolif	Tprolif	PPP1R16A	-0.29	12.2	7.91e-77
12	Immune cells	Tprolif	Tprolif	PROS1	-0.31	13.5	1.08e-76
12	Immune cells	Tprolif	Tprolif	C4BPB	-0.25	5.3	4.18e-76
12	Immune cells	Tprolif	Tprolif	KLRB1	-1.01	4.8	7.51e-76
12	Immune cells	Tprolif	Tprolif	TRBC2	-0.77	7.0	1.17e-75
12	Immune cells	Tprolif	Tprolif	NR2F2	-0.27	3.3	1.31e-75
12	Immune cells	Tprolif	Tprolif	SERPINA1	-1.9	98.0	1.73e-75
12	Immune cells	Tprolif	Tprolif	CDCA2	0.42	45.0	3.54e-75
12	Immune cells	Tprolif	Tprolif	ALDH1A1	-0.47	17.0	3.66e-75
12	Immune cells	Tprolif	Tprolif	MEG3	-0.26	9.1	4.69e-75
12	Immune cells	Tprolif	Tprolif	CIT	0.38	42.7	7.65e-75
12	Immune cells	Tprolif	Tprolif	CDCA5	0.32	37.6	3.58e-74
12	Immune cells	Tprolif	Tprolif	CCL20	-0.77	19.8	6.49e-74
12	Immune cells	Tprolif	Tprolif	CDKN2A	-0.3	14.4	1.31e-73
12	Immune cells	Tprolif	Tprolif	IL7R	-0.96	8.6	2.1e-73
12	Immune cells	Tprolif	Tprolif	XCL1	-0.3	2.2	2.5e-73
12	Immune cells	Tprolif	Tprolif	CLU	-1.24	26.0	3.69e-73
12	Immune cells	Tprolif	Tprolif	CFH	-1.0	24.6	4.78e-73
12	Immune cells	Tprolif	Tprolif	DHCR24	-0.46	17.8	5.82e-73
12	Immune cells	Tprolif	Tprolif	TFPI	-1.1	28.1	7.49e-73
12	Immune cells	Tprolif	Tprolif	DEFB1	-0.3	7.7	7.94e-73
12	Immune cells	Tprolif	Tprolif	IGFBP3	-0.28	3.3	1.05e-72
12	Immune cells	Tprolif	Tprolif	QPRT	-0.27	16.9	1.68e-72
12	Immune cells	Tprolif	Tprolif	CFHR1	-0.32	7.1	2.17e-72
12	Immune cells	Tprolif	Tprolif	LTB	-1.58	15.1	3.2e-72
12	Immune cells	Tprolif	Tprolif	SPOCK2	-0.46	5.5	3.37e-72
12	Immune cells	Tprolif	Tprolif	HMGN3	0.34	81.0	5.81e-72
12	Immune cells	Tprolif	Tprolif	GPX2	-0.63	17.7	7.72e-72
12	Immune cells	Tprolif	Tprolif	SLC38A1	-0.34	15.6	1.28e-71
12	Immune cells	Tprolif	Tprolif	ICOS	-0.41	4.5	5.33e-71
12	Immune cells	Tprolif	Tprolif	TROAP	0.42	44.0	5.57e-71
12	Immune cells	Tprolif	Tprolif	LGALS3	0.38	90.1	7.89e-71
12	Immune cells	Tprolif	Tprolif	LAPTM4B	-0.71	21.3	9.46e-71
12	Immune cells	Tprolif	Tprolif	GPNMB	0.38	85.2	3.83e-70
12	Immune cells	Tprolif	Tprolif	PRAP1	-0.86	23.1	4.65e-70
12	Immune cells	Tprolif	Tprolif	TIGIT	-0.54	5.7	5.24e-70
12	Immune cells	Tprolif	Tprolif	CD27	-0.43	4.8	1.43e-69
12	Immune cells	Tprolif	Tprolif	CP	-1.1	22.7	1.77e-69
12	Immune cells	Tprolif	Tprolif	DNAJC15	0.3	75.2	3.93e-69
12	Immune cells	Tprolif	Tprolif	RHOB	0.39	89.6	1.7e-68
12	Immune cells	Tprolif	Tprolif	AZGP1	-0.27	5.5	2.37e-68
12	Immune cells	Tprolif	Tprolif	GZMA	-0.78	4.4	5.45e-68
12	Immune cells	Tprolif	Tprolif	SERPING1	-0.46	25.4	1.47e-67
12	Immune cells	Tprolif	Tprolif	CTLA4	-0.36	4.9	1.47e-67
12	Immune cells	Tprolif	Tprolif	APOH	-1.14	26.2	1.56e-67
12	Immune cells	Tprolif	Tprolif	TNFRSF4	-0.83	9.2	2.86e-67
12	Immune cells	Tprolif	Tprolif	CD86	0.33	72.1	5.73e-67
12	Immune cells	Tprolif	Tprolif	GZMK	-0.49	2.9	8.37e-67
12	Immune cells	Tprolif	Tprolif	TNFRSF12A	-0.32	16.1	1.04e-66
12	Immune cells	Tprolif	Tprolif	IFNG	-0.84	3.0	1.31e-66
12	Immune cells	Tprolif	Tprolif	LAIR2	-0.34	3.6	2.02e-66
12	Immune cells	Tprolif	Tprolif	BCAT1	0.38	74.4	3.04e-66
12	Immune cells	Tprolif	Tprolif	XCL2	-0.35	2.1	1.01e-65
12	Immune cells	Tprolif	Tprolif	RPL39	-0.36	99.9	1.84e-65
12	Immune cells	Tprolif	Tprolif	FCGR1A	0.48	58.7	2.14e-65
12	Immune cells	Tprolif	Tprolif	AC092580.4	-0.27	2.8	2.84e-65
12	Immune cells	Tprolif	Tprolif	DUT	0.64	70.7	3.01e-65
12	Immune cells	Tprolif	Tprolif	SERPINE1	-0.3	15.5	3.29e-65
12	Immune cells	Tprolif	Tprolif	AKR1C4	-1.0	25.6	7.05e-65
12	Immune cells	Tprolif	Tprolif	ACTA2	-0.26	3.4	1.19e-64
12	Immune cells	Tprolif	Tprolif	RASSF4	0.4	67.0	2.67e-64
12	Immune cells	Tprolif	Tprolif	ASGR1	-0.53	23.4	1.57e-63
12	Immune cells	Tprolif	Tprolif	MARCKSL1	-0.41	22.7	1.72e-63
12	Immune cells	Tprolif	Tprolif	DIAPH3	0.35	39.2	4.93e-63
12	Immune cells	Tprolif	Tprolif	AKR1C3	-1.2	32.8	8.53e-63
12	Immune cells	Tprolif	Tprolif	CD40LG	-0.29	3.6	9.31e-63
12	Immune cells	Tprolif	Tprolif	TNFSF14	-0.25	4.4	1.21e-62
12	Immune cells	Tprolif	Tprolif	APOB	-1.25	29.1	2.4e-62
12	Immune cells	Tprolif	Tprolif	GNLY	-0.68	2.6	3.88e-62
12	Immune cells	Tprolif	Tprolif	FABP5	0.39	95.9	1.38e-61
12	Immune cells	Tprolif	Tprolif	CENPM	0.51	54.2	1.65e-61
12	Immune cells	Tprolif	Tprolif	LBH	-0.33	7.5	3.72e-61
12	Immune cells	Tprolif	Tprolif	IGFBP1	-0.63	14.9	4.72e-61
12	Immune cells	Tprolif	Tprolif	APOC3	-0.92	21.5	6.08e-61
12	Immune cells	Tprolif	Tprolif	CXCL17	-0.7	16.8	1.25e-60
12	Immune cells	Tprolif	Tprolif	ANGPTL8	-0.89	22.7	2.48e-60
12	Immune cells	Tprolif	Tprolif	PON2	-0.38	22.6	9.93e-60
12	Immune cells	Tprolif	Tprolif	LGMN	0.38	83.5	2.51e-59
12	Immune cells	Tprolif	Tprolif	FOLR2	0.59	67.9	3.95e-59
12	Immune cells	Tprolif	Tprolif	ID1	-0.26	12.9	3.23e-58
12	Immune cells	Tprolif	Tprolif	ECT2	0.4	51.0	5.05e-58
12	Immune cells	Tprolif	Tprolif	RBP4	-1.29	29.7	1.23e-57
12	Immune cells	Tprolif	Tprolif	EPB41L4A-AS1	-0.27	19.8	2.19e-57
12	Immune cells	Tprolif	Tprolif	PHACTR1	0.48	61.0	2.43e-57
12	Immune cells	Tprolif	Tprolif	TMEM176A	-0.53	33.0	2.89e-57
12	Immune cells	Tprolif	Tprolif	BRCA2	0.43	51.8	3.2e-57
12	Immune cells	Tprolif	Tprolif	MPEG1	0.3	72.4	6.29e-57
12	Immune cells	Tprolif	Tprolif	SOD2	0.26	93.1	8.4e-57
12	Immune cells	Tprolif	Tprolif	GPX3	-0.37	23.2	1.39e-56
12	Immune cells	Tprolif	Tprolif	NRP1	0.43	74.9	1.5e-56
12	Immune cells	Tprolif	Tprolif	MGST1	-0.82	26.9	5.98e-56
12	Immune cells	Tprolif	Tprolif	C11orf96	-0.25	5.8	2e-55
12	Immune cells	Tprolif	Tprolif	OCIAD2	-0.28	8.2	2.66e-55
12	Immune cells	Tprolif	Tprolif	AGT	-1.29	34.1	4.08e-55
12	Immune cells	Tprolif	Tprolif	FABP1	-1.79	61.7	6.8e-55
12	Immune cells	Tprolif	Tprolif	JCHAIN	-0.42	3.7	7.14e-55
12	Immune cells	Tprolif	Tprolif	E2F8	0.29	30.6	9.28e-55
12	Immune cells	Tprolif	Tprolif	C1orf54	0.3	70.7	3.48e-54
12	Immune cells	Tprolif	Tprolif	ALOX5AP	0.47	63.5	5.1e-54
12	Immune cells	Tprolif	Tprolif	TTR	-1.41	36.1	7.96e-54
12	Immune cells	Tprolif	Tprolif	SPINK1	-1.75	64.1	1.02e-53
12	Immune cells	Tprolif	Tprolif	COL1A1	-0.37	3.2	1.7e-53
12	Immune cells	Tprolif	Tprolif	ANG	-0.3	19.8	7.92e-53
12	Immune cells	Tprolif	Tprolif	GCHFR	-0.35	25.1	1.09e-52
12	Immune cells	Tprolif	Tprolif	VSIG4	0.36	58.5	2.12e-52
12	Immune cells	Tprolif	Tprolif	DUSP4	-0.38	9.8	4.41e-52
12	Immune cells	Tprolif	Tprolif	FAM46A	0.32	71.2	5.17e-52
12	Immune cells	Tprolif	Tprolif	PTGDS	-0.81	18.2	8.9e-52
12	Immune cells	Tprolif	Tprolif	FAM64A	0.28	31.4	1.63e-51
12	Immune cells	Tprolif	Tprolif	TMEM176B	-0.42	33.4	3.17e-51
12	Immune cells	Tprolif	Tprolif	IGHM	-0.9	6.1	6.22e-51
12	Immune cells	Tprolif	Tprolif	RPL8	-0.54	100.0	6.45e-51
12	Immune cells	Tprolif	Tprolif	AKR1C1	-1.39	46.0	1.77e-50
12	Immune cells	Tprolif	Tprolif	GBP1	0.33	62.6	3.27e-50
12	Immune cells	Tprolif	Tprolif	COL4A1	-0.36	2.9	3.94e-50
12	Immune cells	Tprolif	Tprolif	CCL3	0.41	79.0	1.06e-49
12	Immune cells	Tprolif	Tprolif	IRF8	0.32	64.9	1.55e-49
12	Immune cells	Tprolif	Tprolif	TUBA4A	-0.31	13.3	1.86e-49
12	Immune cells	Tprolif	Tprolif	GZMH	-0.28	2.5	2.17e-49
12	Immune cells	Tprolif	Tprolif	AKR1B10	-0.71	23.4	3.84e-49
12	Immune cells	Tprolif	Tprolif	SGK1	0.39	79.8	4.47e-49
12	Immune cells	Tprolif	Tprolif	UGDH	-0.31	24.4	6.12e-49
12	Immune cells	Tprolif	Tprolif	APOA1	-1.88	74.6	1.01e-48
12	Immune cells	Tprolif	Tprolif	NCAPG2	0.35	44.3	1.21e-48
12	Immune cells	Tprolif	Tprolif	VTN	-1.59	59.2	1.32e-48
12	Immune cells	Tprolif	Tprolif	NGFRAP1	-0.34	26.8	1.54e-48
12	Immune cells	Tprolif	Tprolif	IGHG1	-2.96	9.5	5.67e-48
12	Immune cells	Tprolif	Tprolif	AMBP	-1.5	43.6	2.75e-47
12	Immune cells	Tprolif	Tprolif	UQCC2	0.26	81.1	2.78e-47
12	Immune cells	Tprolif	Tprolif	AFP	-1.49	60.8	4.12e-47
12	Immune cells	Tprolif	Tprolif	GDF15	-0.4	24.8	8.1e-47
12	Immune cells	Tprolif	Tprolif	DBF4	0.35	55.4	1.76e-46
12	Immune cells	Tprolif	Tprolif	IER3	0.39	88.4	2.33e-46
12	Immune cells	Tprolif	Tprolif	MTHFD2L	-0.25	23.9	3.91e-46
12	Immune cells	Tprolif	Tprolif	MSR1	0.27	73.4	6.34e-46
12	Immune cells	Tprolif	Tprolif	KLF4	0.36	69.5	2.48e-45
12	Immune cells	Tprolif	Tprolif	A1BG	-0.48	38.3	3.2e-45
12	Immune cells	Tprolif	Tprolif	DNAJB9	-0.25	25.0	4.87e-45
12	Immune cells	Tprolif	Tprolif	PLA2G7	0.38	66.4	5.04e-45
12	Immune cells	Tprolif	Tprolif	APOM	-1.42	41.3	9.23e-45
12	Immune cells	Tprolif	Tprolif	CD93	0.36	62.9	1.22e-44
12	Immune cells	Tprolif	Tprolif	PARPBP	0.32	37.9	1.56e-44
12	Immune cells	Tprolif	Tprolif	IGHG4	-2.98	10.6	1.6e-44
12	Immune cells	Tprolif	Tprolif	PHLDA2	-0.29	25.6	1.95e-44
12	Immune cells	Tprolif	Tprolif	IGLC3	-1.1	3.6	4.28e-44
12	Immune cells	Tprolif	Tprolif	LPCAT2	0.32	57.2	4.73e-44
12	Immune cells	Tprolif	Tprolif	HIST1H2AC	-0.26	23.4	4.94e-44
12	Immune cells	Tprolif	Tprolif	RCN1	-0.29	26.8	6.14e-44
12	Immune cells	Tprolif	Tprolif	COL1A2	-0.36	2.6	7.3e-44
12	Immune cells	Tprolif	Tprolif	IGHA1	-0.73	10.2	8.13e-44
12	Immune cells	Tprolif	Tprolif	CENPU	0.36	39.9	1.52e-42
12	Immune cells	Tprolif	Tprolif	EPB41L3	0.3	60.0	1.58e-42
12	Immune cells	Tprolif	Tprolif	GATM	0.33	82.7	2.48e-42
12	Immune cells	Tprolif	Tprolif	IGHG3	-2.25	8.2	3.38e-42
12	Immune cells	Tprolif	Tprolif	KNSTRN	0.4	45.7	5.75e-42
12	Immune cells	Tprolif	Tprolif	RNASE1	0.63	69.1	7.28e-42
12	Immune cells	Tprolif	Tprolif	SQSTM1	-0.96	91.0	4.96e-41
12	Immune cells	Tprolif	Tprolif	RPL7	-0.62	99.6	7.04e-41
12	Immune cells	Tprolif	Tprolif	AHSG	-1.64	59.6	7.39e-41
12	Immune cells	Tprolif	Tprolif	NDUFA4L2	-0.27	6.1	9.74e-41
